StudentID,Age,Gender,EducationLevel,City,AIToolUsed,DailyUsageHours,Purpose,ImpactonGrades,SatisfactionLevel
1465,21,Male,University,Chandigarh,Grammarly,3.7,Research,No Change,Medium
1466,18,Male,School,Hyderabad,Gemini,5.2,Coding,No Change,High
1467,24,Male,School,Mumbai,ChatGPT,2.9,Coding,No Change,Medium
1468,24,Female,School,Jaipur,Grammarly,0.5,Learning,Slight Decline,Medium
1469,21,Female,College,Hyderabad,Perplexity,1.5,Homework,No Change,High
1470,23,Female,College,Coimbatore,Grammarly,6.2,Coding,Slight Decline,Low
1471,20,Male,School,Patna,Notion AI,2.0,Homework,Improved,Medium
1472,15,Male,University,Gurugram,Claude,5.6,Learning,Slight Decline,High
1473,23,Female,College,Kochi,Grammarly,2.7,Writing,Slight Decline,Low
1474,23,Male,College,Indore,Copilot,3.6,Coding,Slight Decline,High
1475,24,Male,University,Nagpur,Grammarly,3.4,Coding,Slight Decline,Medium
1476,18,Female,College,Surat,Gemini,1.3,Homework,Improved,Low
1477,22,Female,College,Coimbatore,Perplexity,2.7,Learning,No Change,Low
1478,23,Female,University,Indore,Perplexity,6.5,Writing,Improved,Low
1479,15,Male,College,Surat,Copilot,3.9,Writing,Slight Decline,Low
1480,16,Female,College,Guwahati,Copilot,3.3,Research,Improved,High
1481,25,Female,College,Coimbatore,Claude,3.8,Coding,Improved,Medium
1482,23,Male,College,Ludhiana,Notion AI,2.1,Writing,Slight Decline,Low
1483,18,Female,College,Jaipur,Notion AI,3.9,Research,Improved,High
1484,20,Female,University,Nagpur,Claude,4.9,Research,No Change,Low
1485,19,Male,College,Patna,Copilot,1.1,Homework,Slight Decline,Low
1486,23,Male,School,Visakhapatnam,Gemini,2.2,Research,Improved,Medium
1487,15,Female,School,Kochi,Claude,1.8,Research,No Change,High
1488,20,Male,University,Chennai,Grammarly,5.0,Learning,Slight Decline,Low
1489,16,Female,University,Noida,Notion AI,6.1,Research,Improved,Low
1490,22,Female,University,Guwahati,Claude,3.0,Research,Improved,High
1491,16,Female,School,Hyderabad,Copilot,4.3,Coding,Improved,High
1492,18,Male,School,Pune,Gemini,0.7,Writing,No Change,Medium
1493,21,Female,College,Hyderabad,Gemini,1.3,Coding,Improved,Low
1494,16,Male,College,Patna,Perplexity,2.8,Research,No Change,Medium
1495,20,Female,College,Bengaluru,Claude,4.5,Coding,No Change,Low
1496,22,Female,College,Thiruvananthapuram,Claude,4.3,Writing,No Change,Medium
1497,17,Female,College,Lucknow,Grammarly,1.7,Writing,Slight Decline,Low
1498,17,Male,School,Ranchi,Gemini,1.3,Learning,Improved,Low
1499,17,Male,University,Lucknow,ChatGPT,6.1,Coding,Improved,Low
1500,17,Male,University,Thiruvananthapuram,ChatGPT,2.6,Research,Slight Decline,Medium
1501,22,Male,College,Thiruvananthapuram,ChatGPT,3.3,Learning,Improved,Medium
1502,19,Male,School,Patna,Gemini,1.1,Research,No Change,Medium
1503,16,Male,University,Gurugram,Notion AI,6.0,Coding,No Change,Low
1504,24,Male,School,Lucknow,ChatGPT,4.5,Homework,Slight Decline,Low
1505,18,Female,University,Mysuru,ChatGPT,3.6,Homework,Improved,Low
1506,17,Female,University,Thiruvananthapuram,Notion AI,3.1,Coding,No Change,Low
1507,16,Male,School,Ludhiana,Copilot,0.8,Writing,No Change,Low
1508,23,Male,School,Chandigarh,Gemini,1.8,Learning,Slight Decline,Low
1509,18,Male,School,Mysuru,Copilot,5.6,Coding,Improved,Low
1510,21,Female,College,Mumbai,Grammarly,4.2,Learning,No Change,Low
1511,25,Male,School,Kolkata,Perplexity,1.7,Writing,Improved,High
1512,15,Male,College,Indore,Copilot,1.6,Research,No Change,Low
1513,17,Female,University,Vijayawada,Grammarly,2.6,Homework,Slight Decline,Medium
1514,25,Male,University,Lucknow,Gemini,4.2,Research,Improved,High
1515,19,Male,College,Kolkata,ChatGPT,3.8,Homework,Slight Decline,Low
1516,25,Male,College,Delhi,Notion AI,3.7,Writing,Slight Decline,High
1517,15,Male,University,Indore,Grammarly,5.7,Homework,Improved,Low
1518,20,Female,College,Gurugram,Notion AI,5.7,Homework,Slight Decline,High
1519,23,Female,University,Ludhiana,Gemini,5.6,Coding,Improved,Low
1520,22,Female,College,Patna,Claude,4.7,Learning,Improved,High
1521,20,Female,School,Jaipur,Perplexity,2.9,Learning,Slight Decline,High
1522,16,Male,University,Bhopal,Copilot,2.1,Writing,Improved,Medium
1523,18,Female,School,Patna,Copilot,6.2,Research,No Change,Low
1524,15,Female,School,Lucknow,Gemini,0.8,Research,Improved,Medium
1525,22,Female,School,Nagpur,Copilot,4.2,Coding,Improved,Medium
1526,19,Female,College,Indore,Grammarly,5.6,Homework,Improved,Medium
1527,18,Male,College,Lucknow,Perplexity,2.1,Homework,Improved,High
1528,18,Female,School,Gurugram,ChatGPT,6.4,Learning,No Change,Medium
1529,21,Female,University,Pune,Copilot,5.8,Research,Slight Decline,Medium
1530,21,Male,University,Ahmedabad,Perplexity,1.7,Research,Improved,Medium
1531,22,Female,College,Kochi,ChatGPT,2.1,Learning,No Change,Medium
1532,21,Male,College,Delhi,Claude,5.9,Coding,Slight Decline,Medium
1533,21,Female,School,Ludhiana,Grammarly,1.2,Learning,No Change,Low
1534,19,Female,School,Pune,Grammarly,1.6,Homework,No Change,Medium
1535,19,Female,University,Ahmedabad,Grammarly,4.2,Coding,Slight Decline,Low
1536,22,Female,University,Ahmedabad,ChatGPT,1.4,Research,Improved,Low
1537,16,Male,College,Ranchi,Copilot,3.9,Learning,Slight Decline,High
1538,23,Male,College,Indore,Grammarly,4.0,Homework,No Change,Low
1539,25,Female,University,Ludhiana,Copilot,4.1,Writing,Improved,Low
1540,25,Male,College,Mumbai,Copilot,2.0,Homework,Slight Decline,High
1541,25,Male,School,Thiruvananthapuram,Gemini,5.4,Learning,Improved,Medium
1542,21,Male,School,Bhubaneswar,Grammarly,6.3,Research,Slight Decline,High
1543,18,Female,School,Bhopal,Claude,2.2,Coding,No Change,Low
1544,15,Female,University,Coimbatore,Claude,5.7,Writing,No Change,High
1545,17,Male,University,Indore,Notion AI,2.3,Homework,No Change,Medium
1546,21,Female,School,Vijayawada,Copilot,2.6,Homework,Slight Decline,Low
1547,21,Male,School,Lucknow,Notion AI,5.2,Coding,No Change,Medium
1548,18,Male,University,Nagpur,Claude,1.3,Coding,No Change,Medium
1549,18,Male,School,Ranchi,Notion AI,0.9,Learning,No Change,Medium
1550,17,Male,University,Ranchi,Gemini,2.8,Research,Improved,Low
1551,23,Female,College,Visakhapatnam,Perplexity,1.3,Research,No Change,Low
1552,23,Female,College,Mumbai,Claude,1.0,Writing,Slight Decline,High
1553,15,Male,College,Ahmedabad,ChatGPT,4.0,Research,Slight Decline,Low
1554,24,Female,College,Gurugram,Notion AI,1.6,Learning,Slight Decline,Low
1555,23,Female,College,Bhopal,Claude,2.3,Writing,Improved,High
1556,19,Male,School,Nagpur,Grammarly,4.9,Coding,Slight Decline,High
1557,18,Female,College,Patna,Notion AI,1.1,Learning,Slight Decline,High
1558,15,Male,College,Bhopal,Perplexity,6.5,Homework,Slight Decline,Low
1559,19,Male,College,Nagpur,Gemini,2.4,Homework,Slight Decline,High
1560,22,Female,School,Kochi,ChatGPT,3.8,Coding,Slight Decline,High
1561,24,Female,School,Kanpur,Copilot,5.3,Writing,No Change,High
1562,17,Male,School,Lucknow,Perplexity,1.9,Learning,No Change,Low
1563,25,Male,School,Noida,Notion AI,2.5,Learning,No Change,Low
1564,21,Male,University,Chandigarh,Notion AI,1.7,Research,Improved,High
1565,24,Female,College,Vijayawada,Perplexity,2.8,Writing,Slight Decline,Low
1566,25,Female,School,Chennai,Grammarly,4.9,Learning,No Change,Low
1567,20,Male,College,Gurugram,Notion AI,4.8,Homework,No Change,High
1568,16,Male,College,Chandigarh,ChatGPT,1.6,Writing,Improved,High
1569,24,Male,University,Thiruvananthapuram,Copilot,3.4,Research,Improved,Low
1570,17,Female,School,Hyderabad,Gemini,4.6,Homework,No Change,Medium
1571,19,Male,School,Ahmedabad,Grammarly,4.9,Coding,No Change,Medium
1572,16,Female,College,Ludhiana,Grammarly,4.3,Writing,Improved,Medium
1573,16,Male,School,Indore,Grammarly,1.7,Coding,Slight Decline,Medium
1574,19,Male,University,Nagpur,Copilot,5.7,Writing,Improved,High
1575,20,Female,University,Pune,Copilot,2.2,Writing,Improved,Low
1576,25,Female,College,Chandigarh,ChatGPT,2.7,Coding,Improved,Medium
1577,19,Female,School,Bhubaneswar,Grammarly,3.9,Research,No Change,Medium
1578,15,Female,College,Delhi,Grammarly,5.7,Research,Slight Decline,Low
1579,18,Male,College,Pune,Grammarly,4.4,Writing,Slight Decline,Low
1580,20,Male,University,Bhubaneswar,Gemini,4.7,Coding,Slight Decline,Medium
1581,25,Female,University,Mysuru,Perplexity,1.8,Learning,No Change,Medium
1582,19,Female,School,Vijayawada,Notion AI,2.6,Coding,Slight Decline,Low
1583,19,Female,University,Kochi,Gemini,1.3,Writing,Improved,Medium
1584,18,Female,College,Kochi,Claude,4.9,Research,Slight Decline,Low
1585,21,Female,College,Visakhapatnam,Gemini,6.2,Learning,Improved,Low
1586,15,Female,School,Chandigarh,ChatGPT,4.9,Learning,Slight Decline,Medium
1587,24,Female,College,Pune,Perplexity,1.2,Research,No Change,Medium
1588,20,Male,University,Mumbai,Gemini,4.7,Homework,Improved,Low
1589,17,Female,University,Visakhapatnam,Perplexity,3.1,Homework,No Change,High
1590,20,Male,School,Thiruvananthapuram,Grammarly,1.1,Coding,Slight Decline,Low
1591,15,Male,College,Kolkata,Copilot,6.5,Homework,Improved,High
1592,20,Female,School,Jaipur,Claude,4.8,Homework,Slight Decline,High
1593,24,Female,School,Chennai,Copilot,4.2,Homework,Slight Decline,High
1594,16,Female,University,Coimbatore,Gemini,5.7,Writing,Slight Decline,High
1595,19,Male,School,Chennai,ChatGPT,2.5,Homework,No Change,Medium
1596,25,Male,College,Bhubaneswar,Perplexity,4.5,Research,Improved,Low
1597,15,Male,School,Delhi,Copilot,3.3,Research,No Change,Medium
1598,21,Female,School,Ludhiana,ChatGPT,1.2,Coding,No Change,Low
1599,24,Female,School,Vijayawada,Perplexity,3.7,Writing,Slight Decline,Low
1600,23,Male,School,Jaipur,Grammarly,4.3,Research,No Change,High
1601,21,Male,School,Ranchi,Copilot,3.3,Learning,No Change,High
1602,16,Female,College,Kochi,Claude,1.3,Research,Slight Decline,High
1603,17,Female,School,Coimbatore,Claude,1.0,Homework,No Change,Low
1604,21,Male,School,Bhubaneswar,ChatGPT,4.5,Research,Slight Decline,Medium
1605,22,Male,School,Mysuru,Claude,5.5,Writing,Improved,High
1606,22,Female,School,Delhi,Copilot,6.0,Homework,Improved,Low
1607,23,Female,School,Bengaluru,Claude,2.8,Research,No Change,Medium
1608,17,Female,School,Bengaluru,Gemini,6.1,Homework,Slight Decline,Low
1609,23,Male,College,Kochi,Claude,5.4,Coding,Slight Decline,Low
1610,17,Male,College,Patna,Copilot,3.0,Learning,No Change,High
1611,21,Male,University,Chandigarh,Gemini,2.9,Learning,Improved,Medium
1612,19,Male,College,Lucknow,Perplexity,2.5,Research,Improved,Low
1613,17,Male,College,Delhi,ChatGPT,0.9,Coding,No Change,Medium
1614,19,Male,College,Chennai,Notion AI,0.6,Research,Slight Decline,Medium
1615,22,Male,School,Coimbatore,Notion AI,2.0,Learning,Improved,High
1616,23,Female,University,Ludhiana,Gemini,2.0,Homework,No Change,Medium
1617,16,Female,School,Hyderabad,Gemini,4.9,Research,Improved,High
1618,22,Male,University,Visakhapatnam,Grammarly,1.4,Homework,Slight Decline,Medium
1619,24,Male,College,Patna,Perplexity,4.7,Learning,No Change,Low
1620,25,Female,School,Chennai,Perplexity,4.9,Homework,Improved,High
1621,20,Male,College,Delhi,Gemini,3.3,Learning,Improved,Medium
1622,18,Male,College,Chandigarh,Notion AI,1.2,Research,Slight Decline,Medium
1623,22,Female,College,Bhubaneswar,Copilot,4.8,Writing,Improved,Low
1624,15,Female,University,Patna,Gemini,6.0,Learning,No Change,Medium
1625,16,Female,School,Mysuru,Gemini,2.7,Writing,Slight Decline,Medium
1626,23,Female,College,Surat,Perplexity,5.1,Writing,Improved,Medium
1627,20,Male,University,Kolkata,Copilot,5.0,Writing,No Change,Low
1628,15,Male,School,Ludhiana,Notion AI,0.8,Homework,Slight Decline,Medium
1629,20,Male,College,Bhubaneswar,Claude,0.8,Coding,Slight Decline,High
1630,18,Male,University,Thiruvananthapuram,Gemini,4.6,Coding,Improved,Medium
1631,24,Female,College,Vijayawada,Gemini,5.5,Learning,Improved,Medium
1632,23,Female,University,Nagpur,Copilot,6.0,Learning,No Change,Medium
1633,16,Male,School,Chandigarh,Notion AI,1.3,Research,Improved,Medium
1634,15,Female,University,Bengaluru,Claude,4.0,Learning,No Change,Medium
1635,16,Female,College,Guwahati,Gemini,2.2,Homework,No Change,Low
1636,23,Male,College,Ahmedabad,Grammarly,1.8,Coding,No Change,Medium
1637,22,Male,College,Lucknow,Gemini,4.9,Coding,No Change,Medium
1638,19,Male,University,Patna,Claude,3.0,Writing,Improved,High
1639,22,Male,University,Vijayawada,Notion AI,3.1,Coding,No Change,Low
1640,23,Male,College,Surat,Notion AI,5.6,Writing,No Change,High
1641,22,Male,School,Vijayawada,Grammarly,1.9,Research,Slight Decline,Medium
1642,25,Male,School,Thiruvananthapuram,Gemini,3.7,Homework,No Change,Low
1643,20,Male,College,Mumbai,Claude,5.5,Homework,No Change,Low
1644,18,Male,College,Mumbai,Grammarly,1.3,Learning,Improved,Low
1645,22,Male,College,Patna,Grammarly,4.1,Coding,Improved,Medium
1646,17,Female,School,Delhi,Notion AI,5.5,Writing,No Change,High
1647,15,Female,College,Ahmedabad,Notion AI,5.1,Learning,Slight Decline,Medium
1648,16,Female,College,Noida,Copilot,5.8,Research,No Change,Low
1649,21,Female,University,Patna,Gemini,0.7,Coding,Slight Decline,Low
1650,16,Male,University,Gurugram,Gemini,4.6,Coding,Slight Decline,Medium
1651,21,Male,University,Mysuru,ChatGPT,1.7,Learning,Improved,Medium
1652,21,Female,University,Jaipur,Gemini,3.8,Writing,Improved,High
1653,18,Female,School,Ahmedabad,Claude,5.1,Writing,Improved,Medium
1654,15,Male,School,Visakhapatnam,Grammarly,3.0,Coding,Improved,High
1655,22,Male,University,Nagpur,Copilot,4.7,Coding,Improved,Low
1656,24,Female,College,Visakhapatnam,Copilot,5.5,Writing,No Change,Low
1657,20,Male,School,Gurugram,Notion AI,6.2,Learning,Slight Decline,Low
1658,19,Female,School,Mysuru,Gemini,3.8,Writing,No Change,High
1659,18,Male,University,Guwahati,Perplexity,2.4,Learning,No Change,High
1660,25,Female,College,Chandigarh,ChatGPT,2.8,Coding,Slight Decline,High
1661,19,Female,College,Nagpur,Copilot,5.7,Coding,Slight Decline,Low
1662,18,Female,School,Bhubaneswar,ChatGPT,1.9,Writing,No Change,Medium
1663,20,Male,University,Ahmedabad,Perplexity,5.8,Learning,Slight Decline,Low
1664,17,Male,College,Pune,Grammarly,0.8,Writing,Improved,Medium
1665,22,Female,College,Bengaluru,ChatGPT,6.3,Research,Improved,High
1666,16,Male,School,Kochi,ChatGPT,1.2,Homework,No Change,Medium
1667,23,Female,School,Kolkata,Copilot,5.8,Research,Slight Decline,Low
1668,25,Female,University,Chandigarh,Copilot,3.7,Coding,Slight Decline,Low
1669,18,Male,College,Jaipur,ChatGPT,3.9,Writing,No Change,Medium
1670,20,Male,College,Noida,Gemini,6.4,Homework,Improved,Medium
1671,19,Female,College,Pune,Claude,6.2,Learning,Improved,High
1672,18,Female,University,Nagpur,Claude,5.3,Homework,Improved,High
1673,16,Female,University,Hyderabad,Perplexity,4.4,Learning,Improved,High
1674,19,Male,University,Thiruvananthapuram,Grammarly,4.6,Research,Improved,High
1675,25,Male,School,Indore,Notion AI,1.3,Coding,Improved,Medium
1676,19,Male,University,Guwahati,Notion AI,3.3,Writing,No Change,Low
1677,21,Female,College,Bengaluru,Gemini,3.1,Writing,No Change,High
1678,20,Male,School,Patna,Copilot,1.1,Writing,Improved,Medium
1679,23,Female,School,Hyderabad,Copilot,0.6,Homework,Slight Decline,Medium
1680,20,Female,School,Ludhiana,Notion AI,0.6,Learning,Slight Decline,Low
1681,19,Female,College,Chandigarh,ChatGPT,4.9,Research,Slight Decline,High
1682,24,Female,College,Noida,Gemini,3.2,Homework,Slight Decline,Low
1683,21,Female,College,Patna,Notion AI,3.4,Learning,No Change,High
1684,22,Male,School,Ranchi,ChatGPT,2.0,Writing,Slight Decline,Medium
1685,22,Female,College,Indore,Claude,3.7,Coding,Improved,Low
1686,17,Female,School,Coimbatore,Perplexity,1.3,Writing,Slight Decline,High
1687,19,Male,School,Bhopal,Claude,1.5,Writing,Improved,Low
1688,15,Male,College,Nagpur,Notion AI,5.4,Learning,No Change,Medium
1689,16,Female,School,Kochi,Claude,0.7,Research,Slight Decline,High
1690,22,Male,College,Surat,Claude,6.0,Homework,No Change,High
1691,22,Male,College,Guwahati,Claude,2.5,Research,Slight Decline,High
1692,19,Female,School,Mumbai,ChatGPT,6.1,Coding,No Change,Medium
1693,21,Female,University,Delhi,Grammarly,0.9,Coding,Improved,High
1694,18,Female,College,Bengaluru,Perplexity,2.4,Homework,Slight Decline,Low
1695,17,Male,College,Surat,Perplexity,4.1,Research,No Change,Medium
1696,16,Male,College,Delhi,Notion AI,6.1,Learning,No Change,High
1697,24,Female,College,Jaipur,Gemini,1.0,Writing,Slight Decline,Medium
1698,16,Male,University,Chandigarh,Grammarly,5.4,Coding,No Change,High
1699,24,Female,School,Ranchi,Claude,4.2,Learning,Slight Decline,Medium
1700,24,Male,College,Delhi,Copilot,4.3,Homework,Improved,Medium
1701,19,Male,School,Chandigarh,Grammarly,6.5,Writing,Improved,Medium
1702,17,Male,University,Kolkata,Grammarly,2.4,Learning,No Change,Low
1703,18,Male,School,Gurugram,ChatGPT,2.7,Learning,Slight Decline,Low
1704,15,Male,College,Ahmedabad,Grammarly,3.7,Homework,Improved,High
1705,19,Female,University,Ranchi,Grammarly,4.3,Coding,Slight Decline,High
1706,15,Male,School,Guwahati,Gemini,2.4,Learning,Slight Decline,Low
1707,18,Female,School,Bhopal,ChatGPT,4.7,Writing,Improved,Low
1708,16,Male,School,Kochi,Notion AI,1.0,Learning,No Change,Low
1709,17,Male,School,Kochi,Grammarly,1.7,Homework,Improved,Medium
1710,23,Female,University,Guwahati,Perplexity,0.6,Coding,No Change,Medium
1711,22,Female,University,Gurugram,Notion AI,5.0,Coding,Improved,Medium
1712,22,Male,College,Lucknow,Claude,6.2,Research,Improved,Low
1713,16,Male,College,Chennai,Notion AI,5.1,Coding,Slight Decline,Medium
1714,15,Male,University,Bhopal,Gemini,1.5,Writing,Improved,Medium
1715,18,Female,College,Kolkata,Copilot,2.2,Research,No Change,Medium
1716,18,Female,University,Hyderabad,Notion AI,4.5,Homework,Improved,Low
1717,22,Male,School,Jaipur,Copilot,2.4,Homework,Improved,High
1718,15,Female,College,Mumbai,Copilot,2.9,Writing,Improved,Low
1719,23,Female,School,Gurugram,Notion AI,2.0,Learning,No Change,Medium
1720,18,Male,School,Thiruvananthapuram,Perplexity,3.7,Coding,No Change,Medium
1721,21,Female,College,Chennai,Gemini,5.7,Writing,Slight Decline,Medium
1722,21,Male,School,Visakhapatnam,Claude,1.9,Coding,Slight Decline,High
1723,24,Female,School,Bengaluru,Notion AI,3.7,Coding,No Change,Low
1724,18,Male,School,Vijayawada,Copilot,4.5,Homework,Slight Decline,High
1725,17,Male,University,Bengaluru,Perplexity,0.5,Writing,Slight Decline,Low
1726,23,Female,College,Kochi,Notion AI,2.0,Writing,Slight Decline,High
1727,22,Female,University,Lucknow,Gemini,3.9,Homework,Improved,Medium
1728,21,Female,School,Coimbatore,Notion AI,5.5,Writing,No Change,High
1729,17,Female,College,Indore,Grammarly,1.9,Homework,Slight Decline,Low
1730,19,Male,College,Delhi,ChatGPT,5.9,Writing,No Change,High
1731,20,Male,College,Patna,ChatGPT,5.4,Research,No Change,Low
1732,22,Female,University,Hyderabad,Copilot,2.9,Homework,Improved,Low
1733,20,Female,School,Kolkata,Copilot,5.4,Learning,Slight Decline,High
1734,22,Female,University,Kolkata,Copilot,5.6,Learning,Improved,Low
1735,18,Female,College,Jaipur,Notion AI,2.2,Learning,Slight Decline,Low
1736,21,Male,University,Lucknow,Claude,1.2,Learning,No Change,Medium
1737,18,Female,College,Gurugram,ChatGPT,1.1,Research,No Change,High
1738,19,Male,University,Kolkata,Perplexity,5.8,Coding,No Change,Low
1739,21,Female,School,Nagpur,Gemini,3.5,Coding,No Change,Medium
1740,24,Male,University,Ahmedabad,Grammarly,4.5,Learning,Improved,Low
1741,18,Male,University,Vijayawada,Perplexity,2.8,Learning,Slight Decline,Medium
1742,16,Male,College,Kanpur,Copilot,5.2,Learning,Slight Decline,Low
1743,19,Female,University,Kolkata,Notion AI,5.4,Homework,No Change,Low
1744,21,Female,School,Hyderabad,Perplexity,5.9,Learning,Slight Decline,High
1745,24,Male,School,Gurugram,Perplexity,4.4,Homework,No Change,High
1746,18,Male,College,Kanpur,Claude,5.9,Writing,No Change,High
